User_ID,Product_ID,Category,Price (Rs.),Discount (%),Final_Price(Rs.),Payment_Method,Purchase_Date,Year,Month,Day,Weekday,Demand
cf924ab8,8cc9674f-9,1,161.64,0,161.64,3,2024-10-13,2024,10,13,3,127
ad923bb1,881ea42d-0,5,27.22,20,21.78,2,2024-09-03,2024,9,3,5,174
63b7cb47,d12bfdfa-c,0,310.78,5,295.24,0,2024-02-10,2024,2,10,2,90
5e31c73f,fab11646-d,6,227.18,5,215.82,3,2024-09-15,2024,9,15,3,91
b5dbe555,1524eaed-7,4,383.65,15,326.1,3,2024-05-20,2024,5,20,1,86
88f26a4e,87409d7f-6,4,153.01,10,137.71,3,2024-03-12,2024,3,12,5,121
320a04c7,12dec9d2-a,5,202.59,30,141.81,3,2024-08-27,2024,8,27,5,171
f85b8d3c,a5f0b72c-e,3,464.92,15,395.18,0,2024-02-16,2024,2,16,0,71
50540d6b,00cabebb-5,6,241.52,5,229.44,2,2024-07-07,2024,7,7,3,84
c84cf1d8,dc52dd90-9,2,153.55,30,107.48,0,2024-01-05,2024,1,5,0,175
4c71ecf8,9cc7d475-d,3,52.37,50,26.18,2,2024-09-17,2024,9,17,5,264
8dba0d32,ccaace6c-b,0,83.47,20,66.78,0,2024-01-28,2024,1,28,3,180
3855d9fa,353a3dfb-c,2,56.54,50,28.27,2,2024-09-30,2024,9,30,1,255
cb21c984,ed3c487d-3,1,200.97,25,150.73,4,2024-02-19,2024,2,19,1,162
d8b248a8,6088e242-d,3,458.08,10,412.27,4,2024-04-06,2024,4,6,2,56
2fcadb6b,54459852-1,4,284.25,20,227.4,3,2024-04-19,2024,4,19,0,127
dabe2577,44399f1d-0,0,329.64,15,280.19,1,2024-01-01,2024,1,1,1,124
6a77d021,adeb9832-4,1,407.43,5,387.06,0,2024-08-28,2024,8,28,6,68
722ed6bd,52de41ab-1,2,141.16,5,134.1,1,2024-02-23,2024,2,23,0,105
4769336c,ab11e8cb-a,0,291.79,20,233.43,3,2024-02-27,2024,2,27,5,139
d20bbc2b,65461fd8-0,3,211.17,50,105.58,4,2024-07-07,2024,7,7,3,232
0580edce,af0a95ad-9,2,461.66,20,369.33,1,2024-10-06,2024,10,6,3,121
6cec43d0,7b13c22d-e,5,71.33,20,57.06,0,2024-04-10,2024,4,10,6,167
b7936ac3,9f3985c8-e,5,208.52,15,177.24,4,2024-03-12,2024,3,12,5,123
1fb7f40c,654d10d0-a,6,251.47,25,188.6,3,2024-04-13,2024,4,13,2,144
19649d6c,cb073c91-8,5,249.57,50,124.78,2,2024-07-27,2024,7,27,2,222
191c2795,9d539845-5,4,327.6,30,229.32,1,2024-10-02,2024,10,2,6,175
223e1e33,6c517e1f-0,4,79.12,50,39.56,1,2024-01-08,2024,1,8,1,258
c1acaead,6e5bd6db-0,0,419.33,20,335.46,3,2024-03-22,2024,3,22,0,121
82041756,f8863647-9,5,485.37,15,412.56,4,2024-10-23,2024,10,23,6,101
8963cb6f,5771604f-4,3,381.37,20,305.1,2,2024-07-07,2024,7,7,3,105
bcc25218,40efd882-7,3,43.97,10,39.57,3,2024-07-23,2024,7,23,5,137
3b71545e,a4d41da0-b,5,18.83,25,14.12,0,2024-10-18,2024,10,18,0,224
fb73ed45,1f1d87d4-7,5,407.91,10,367.12,1,2024-06-18,2024,6,18,5,63
329b7c97,66140a6e-1,3,242.01,50,121.0,3,2024-05-20,2024,5,20,1,223
559fa173,7b67e89b-6,6,284.88,30,199.42,1,2024-03-27,2024,3,27,6,158
a1268df3,7df8467d-8,1,277.39,20,221.91,4,2024-06-23,2024,6,23,3,132
ddeec1fb,8a92200f-7,3,93.6,0,93.6,4,2024-01-05,2024,1,5,0,99
883b954f,9818c76a-8,3,300.06,0,300.06,0,2024-04-20,2024,4,20,2,58
3958d313,73871064-1,2,34.36,5,32.64,0,2024-06-07,2024,6,7,0,130
eeac60e5,5be37573-b,6,258.4,25,193.8,4,2024-10-27,2024,10,27,3,172
c04b4143,ca06715c-d,2,347.13,5,329.77,3,2024-11-18,2024,11,18,1,97
81704388,c92b0f0c-c,4,480.8,25,360.6,3,2024-11-05,2024,11,5,5,132
95912e32,9bb22a8b-a,4,92.03,20,73.62,1,2024-07-21,2024,7,21,3,156
d290f1f8,3d7c2710-7,2,341.83,5,324.74,2,2024-03-06,2024,3,6,6,70
ed543573,207d5b1e-8,3,354.66,30,248.26,0,2024-10-03,2024,10,3,4,172
62c9beef,f0074454-3,1,441.84,25,331.38,3,2024-10-09,2024,10,9,6,146
9a9e2f5b,4ad3c592-c,4,481.86,5,457.77,4,2024-08-15,2024,8,15,4,35
f602c02d,c3265e2a-f,1,382.18,10,343.96,2,2024-04-26,2024,4,26,0,85
4851e157,80b52540-7,2,161.02,30,112.71,2,2024-06-24,2024,6,24,1,180
2063936e,fd1ec13c-d,6,477.48,0,477.48,4,2024-10-25,2024,10,25,0,54
4852a573,b9bf1e92-b,1,301.17,25,225.88,4,2024-11-12,2024,11,12,5,179
33be8310,7e635ae5-c,4,428.08,30,299.66,2,2024-06-13,2024,6,13,4,125
35313885,e876784d-7,3,260.66,30,182.46,0,2024-09-29,2024,9,29,3,152
a614a195,791be972-6,1,126.22,0,126.22,0,2024-01-20,2024,1,20,2,103
abff895f,b99c3aa9-c,1,15.04,25,11.28,3,2024-03-10,2024,3,10,3,200
abc32e14,b14ddad9-e,4,474.05,20,379.24,0,2024-05-21,2024,5,21,5,89
de85b962,650cfb0b-7,4,261.58,30,183.11,0,2024-02-07,2024,2,7,6,155
f4d21e00,4800e623-9,5,484.13,30,338.89,4,2024-11-01,2024,11,1,0,143
6c851471,88556210-7,0,73.24,10,65.92,0,2024-01-07,2024,1,7,3,156
fc14a4b2,28a53034-3,2,342.32,20,273.86,2,2024-01-21,2024,1,21,3,114
0ffb9389,e960a759-3,4,69.64,20,55.71,2,2024-09-25,2024,9,25,6,161
0c9235c1,263982c9-a,1,407.48,5,387.11,1,2024-08-17,2024,8,17,2,63
20a19ba6,4a32c0a0-8,3,99.49,20,79.59,2,2024-07-17,2024,7,17,6,161
937d9e65,aff7f14b-0,6,330.6,30,231.42,0,2024-08-25,2024,8,25,3,140
5842f35e,11fb33c7-a,1,90.77,5,86.23,0,2024-05-24,2024,5,24,0,128
b2d5adaa,1990cfc9-5,0,130.13,10,117.12,4,2024-11-19,2024,11,19,5,172
2b33b2b6,e20f0e47-6,1,441.92,30,309.34,3,2024-04-28,2024,4,28,3,134
771a9563,fc294888-f,3,256.51,0,256.51,3,2024-06-21,2024,6,21,0,67
7580c1b1,289544ad-2,5,392.04,20,313.63,0,2024-03-08,2024,3,8,0,104
8b885340,5a4c2797-7,4,496.82,0,496.82,2,2024-04-20,2024,4,20,2,24
51363656,76639c92-e,3,206.43,25,154.82,4,2024-06-26,2024,6,26,6,151
2421a3f6,872b8abe-f,5,278.41,5,264.49,0,2024-11-07,2024,11,7,4,112
14f20acd,a90e4600-6,6,221.23,25,165.92,4,2024-08-02,2024,8,2,0,149
b9cfaba1,01f61e5d-d,6,253.31,5,240.64,2,2024-10-25,2024,10,25,0,118
ec6cf96c,3f220d8a-4,0,85.36,50,42.68,4,2024-09-22,2024,9,22,3,275
7c07bb17,a0a861a7-0,2,122.21,20,97.77,3,2024-07-19,2024,7,19,0,152
e70186b8,7e13033b-9,5,40.02,50,20.01,1,2024-05-20,2024,5,20,1,259
fd015934,b843f1a2-3,5,482.59,15,410.2,1,2024-05-17,2024,5,17,0,71
c27ce717,22c19343-0,2,343.71,50,171.85,0,2024-03-05,2024,3,5,5,205
8f7fbe97,58a12720-9,1,407.74,5,387.35,1,2024-04-16,2024,4,16,5,68
317a7a6a,02c35efa-3,1,274.57,10,247.11,3,2024-04-09,2024,4,9,5,105
fe2ddc82,9824cc72-0,4,181.18,20,144.94,1,2024-01-30,2024,1,30,5,139
095bcc91,36a204de-b,1,301.21,30,210.85,3,2024-09-28,2024,9,28,2,160
85d8fdfd,80b28ec1-1,5,378.97,0,378.97,0,2024-10-25,2024,10,25,0,70
912a636b,f0dc391c-b,4,291.57,15,247.83,4,2024-09-12,2024,9,12,4,111
75d6b929,8dfa80a9-a,5,374.81,50,187.41,1,2024-04-15,2024,4,15,1,191
2cc7ae37,b720ce22-f,1,285.95,20,228.76,3,2024-10-02,2024,10,2,6,167
ceb520d0,563623c6-f,3,309.01,25,231.76,2,2024-10-21,2024,10,21,1,158
d420adeb,09144443-b,5,499.96,50,249.98,3,2024-08-24,2024,8,24,2,175
158df4de,17cc8844-e,3,376.17,50,188.09,0,2024-10-03,2024,10,3,4,229
ebf19184,fc077491-6,6,189.0,10,170.1,3,2024-09-27,2024,9,27,0,117
ec38f4fa,0d2ea5a2-6,5,471.23,20,376.98,3,2024-02-14,2024,2,14,6,82
f8a02dac,c2e06025-6,1,108.88,15,92.55,3,2024-07-13,2024,7,13,2,153
53b0ac5a,bc80dadc-b,4,176.92,0,176.92,4,2024-10-31,2024,10,31,4,116
20eef2f5,e695e227-e,0,172.71,25,129.53,1,2024-04-19,2024,4,19,0,183
094b4804,deec827a-3,6,403.23,5,383.07,4,2024-11-03,2024,11,3,3,85
b871eb1f,a6a347dd-a,1,224.05,10,201.65,2,2024-04-28,2024,4,28,3,113
6565f641,9f0098a7-5,0,458.94,0,458.94,4,2024-03-14,2024,3,14,4,48
28eb571c,a6189391-d,4,186.09,0,186.09,4,2024-06-18,2024,6,18,5,81
8ef41c4f,34d122bf-5,6,94.02,20,75.22,1,2024-01-17,2024,1,17,6,163
8c990553,7b4233d2-d,6,178.71,5,169.77,1,2024-10-12,2024,10,12,2,124
a1099e85,bc8165dc-d,4,138.31,10,124.48,1,2024-05-04,2024,5,4,2,117
bdb0edfe,f12eee5a-c,0,61.62,15,52.38,1,2024-01-19,2024,1,19,0,177
d8970dd2,475d4cf1-c,5,493.04,0,493.04,3,2024-03-17,2024,3,17,3,21
0e09bb42,a3b21d1b-b,2,93.28,15,79.29,3,2024-07-31,2024,7,31,6,150
f893da7a,70b6b201-4,6,459.49,15,390.57,3,2024-01-03,2024,1,3,6,69
744e3383,7dd40ade-e,4,246.03,15,209.13,2,2024-05-11,2024,5,11,2,114
f4d0aa67,48231ccc-5,3,172.66,0,172.66,1,2024-09-03,2024,9,3,5,80
7cbe212a,4b41a5fc-3,2,233.2,20,186.56,0,2024-05-14,2024,5,14,5,134
ac02118a,2787e47c-9,6,304.79,30,213.35,4,2024-09-26,2024,9,26,4,144
f878e329,143dd678-7,1,124.42,0,124.42,1,2024-11-05,2024,11,5,5,133
ebd4488c,82b5be1c-d,3,27.16,10,24.44,3,2024-04-09,2024,4,9,5,147
635d1b34,66d84c63-e,5,420.22,0,420.22,0,2024-02-17,2024,2,17,2,30
e06e1b01,7b826100-c,0,187.72,30,131.4,1,2024-02-12,2024,2,12,1,190
7d7169a4,8f17be1c-d,6,363.56,50,181.78,3,2024-05-03,2024,5,3,0,197
f53931c3,2db00657-3,2,256.97,50,128.49,1,2024-02-15,2024,2,15,4,218
d833241e,ff777544-d,6,389.7,10,350.73,0,2024-04-01,2024,4,1,1,74
26525a44,5be07323-d,4,242.13,30,169.49,3,2024-01-28,2024,1,28,3,156
5efa07f9,7c691a42-9,0,415.0,5,394.25,2,2024-05-19,2024,5,19,3,73
84531d15,6ed3d2f3-3,6,205.38,10,184.84,1,2024-09-09,2024,9,9,1,103
73c7af6b,a72d9534-6,3,402.37,0,402.37,3,2024-07-30,2024,7,30,5,40
4d5cef27,94d72c63-f,6,130.6,0,130.6,4,2024-03-09,2024,3,9,2,90
bc30caa0,f5925221-d,2,401.02,15,340.87,0,2024-05-11,2024,5,11,2,89
e2f51045,d6f32dd8-f,3,376.07,30,263.25,2,2024-05-24,2024,5,24,0,136
2fdaa4b7,264cc6f2-b,1,361.79,50,180.9,3,2024-09-23,2024,9,23,1,204
ec750276,796274f4-9,3,477.51,25,358.13,0,2024-10-19,2024,10,19,2,124
b52a9a86,baf6af3a-2,6,209.1,50,104.55,1,2024-08-02,2024,8,2,0,230
d5fba1fa,54768b80-4,6,367.38,15,312.27,2,2024-06-18,2024,6,18,5,88
33c35bb2,77b44571-a,0,49.99,20,39.99,2,2024-03-27,2024,3,27,6,186
4f782125,98991933-6,4,223.13,5,211.97,4,2024-03-29,2024,3,29,0,85
815bb3e2,a315c8f4-1,2,481.77,10,433.59,1,2024-09-03,2024,9,3,5,50
7c123e25,71e34e7e-d,6,333.36,10,300.02,2,2024-02-27,2024,2,27,5,79
c4710669,4b0a0467-d,1,460.93,20,368.74,1,2024-04-20,2024,4,20,2,93
b486bdc0,ab545833-e,4,198.84,50,99.42,4,2024-07-28,2024,7,28,3,230
418f40d0,6c180001-8,1,335.09,20,268.07,2,2024-10-13,2024,10,13,3,147
a9291a98,60305bf5-b,1,410.41,50,205.21,1,2024-06-02,2024,6,2,3,193
c6e9c8a6,d3dc4ba6-3,3,393.83,50,196.91,3,2024-08-21,2024,8,21,6,191
3d31754b,e2c3e03c-f,3,398.76,30,279.13,1,2024-05-04,2024,5,4,2,127
0c74e0f0,87109b74-d,2,455.43,15,387.12,4,2024-06-15,2024,6,15,2,71
cf29466e,ed1adb23-e,6,352.31,20,281.85,1,2024-10-04,2024,10,4,0,134
2697b3d8,f163326a-e,5,166.63,30,116.64,2,2024-03-04,2024,3,4,1,178
3f298345,4c7cdc78-5,5,362.57,5,344.44,1,2024-05-31,2024,5,31,0,63
9a3d7a70,0ca0aa41-4,1,96.73,25,72.55,4,2024-10-04,2024,10,4,0,216
df980ec1,c5cc3ef2-7,5,420.31,50,210.16,2,2024-03-04,2024,3,4,1,182
fbf3b6d9,a57ea4d6-b,5,56.1,25,42.08,3,2024-09-09,2024,9,9,1,187
6b5e77c8,545a2eb9-d,5,349.84,15,297.36,4,2024-07-14,2024,7,14,3,99
91ed529f,3636152c-4,1,358.31,15,304.56,2,2024-01-25,2024,1,25,4,100
60560203,b75f0c2c-f,6,361.61,15,307.37,4,2024-05-02,2024,5,2,4,88
e426ec00,dce8b779-7,3,450.48,5,427.96,2,2024-11-07,2024,11,7,4,69
8a8e4d60,5b6f25c3-7,1,330.31,15,280.76,3,2024-10-14,2024,10,14,1,139
aab9ddbb,63ae55e3-c,3,151.85,15,129.07,0,2024-06-11,2024,6,11,5,135
c4d760c3,81a22f1c-4,2,276.74,0,276.74,2,2024-06-18,2024,6,18,5,60
d930502c,4583a4bf-b,6,345.43,15,293.62,2,2024-10-08,2024,10,8,5,126
ef9c5215,510084a8-1,1,389.96,15,331.47,2,2024-05-22,2024,5,22,6,99
9c5e398c,22eb5551-c,4,16.18,5,15.37,1,2024-11-02,2024,11,2,2,156
6ab927cc,94f6ab2a-a,1,226.93,30,158.85,3,2024-11-20,2024,11,20,6,207
789a89e9,9fbcb30e-3,3,116.1,10,104.49,4,2024-06-17,2024,6,17,1,127
8e1f81cd,2a410eda-f,6,216.97,50,108.48,2,2024-05-30,2024,5,30,4,223
e8e91d15,d0a161db-1,3,33.25,5,31.59,2,2024-03-25,2024,3,25,1,130
4401eb85,25ef6419-9,3,181.56,0,181.56,2,2024-08-14,2024,8,14,6,84
23b8db27,6f11ccc4-8,2,350.58,0,350.58,1,2024-09-10,2024,9,10,5,54
d279b7f1,5524ed33-7,2,222.11,50,111.06,1,2024-02-27,2024,2,27,5,227
88984c72,b278799f-b,0,445.45,15,378.63,3,2024-10-31,2024,10,31,4,125
718a642f,4ba7e11d-7,4,449.09,25,336.82,4,2024-11-04,2024,11,4,1,138
4bb60db5,f99b8f8a-c,0,206.19,0,206.19,0,2024-10-15,2024,10,15,5,127
ce7d898b,c8d049e0-d,4,19.55,5,18.57,4,2024-06-10,2024,6,10,1,128
4f99b5dc,44002de8-0,4,211.62,0,211.62,3,2024-07-22,2024,7,22,1,74
07fd6558,e77e1af7-5,3,152.24,50,76.12,4,2024-04-22,2024,4,22,1,234
0b385dfa,81dfd444-c,6,222.36,0,222.36,3,2024-07-22,2024,7,22,1,77
b0de127f,5f4bc204-f,4,95.92,25,71.94,2,2024-04-19,2024,4,19,0,171
56b9b6e6,1e2f69da-1,0,335.09,0,335.09,1,2024-08-26,2024,8,26,1,69
e3f9922a,7bf2973a-6,6,241.25,20,193.0,1,2024-06-01,2024,6,1,2,133
925202a4,52599214-3,5,123.91,25,92.93,1,2024-11-10,2024,11,10,3,202
2081a750,c9dde1e5-4,0,170.1,15,144.58,0,2024-09-02,2024,9,2,1,155
c7114204,946ec3fd-e,5,12.24,10,11.02,0,2024-02-13,2024,2,13,5,145
6d3d14a8,0be9c57e-b,3,496.29,10,446.66,0,2024-02-26,2024,2,26,1,48
e3a22f45,aaba4dcc-7,0,214.77,50,107.39,4,2024-06-13,2024,6,13,4,246
afd642ef,0169a3ab-a,3,453.64,5,430.96,4,2024-06-06,2024,6,6,4,44
160a70d8,73014b58-9,6,63.98,25,47.98,1,2024-08-26,2024,8,26,1,181
7a8fb819,d885509a-e,6,343.35,20,274.68,1,2024-09-20,2024,9,20,0,112
e831f6b4,808ca9d1-8,6,46.68,20,37.34,4,2024-01-15,2024,1,15,1,166
24d2a786,1dacee5b-e,6,269.06,10,242.15,4,2024-10-01,2024,10,1,5,127
fdcc0170,60dec6bb-a,5,145.91,15,124.02,0,2024-05-02,2024,5,2,4,139
faed997b,dcae4939-5,3,300.96,0,300.96,3,2024-05-13,2024,5,13,1,60
f1327a62,dbee7a4d-d,6,83.67,10,75.3,2,2024-01-20,2024,1,20,2,128
2c190d8c,037ddfe3-9,6,491.44,50,245.72,4,2024-03-03,2024,3,3,3,172
4b6d41b3,84be7a5a-2,3,436.45,20,349.16,3,2024-08-24,2024,8,24,2,91
9a1fa943,81899877-0,5,177.91,5,169.01,1,2024-07-17,2024,7,17,6,96
bfa5ca2e,c89c4459-0,6,53.69,20,42.95,4,2024-05-08,2024,5,8,6,166
85bd7667,feeeabdc-c,6,179.55,10,161.6,1,2024-11-11,2024,11,11,1,142
2c58e6ef,c3c887cb-a,6,348.31,15,296.06,0,2024-06-10,2024,6,10,1,91
709f2edd,1af0660f-c,5,301.91,0,301.91,0,2024-09-27,2024,9,27,0,55
f01b43f7,5e6ccb0a-7,2,227.08,15,193.02,1,2024-02-13,2024,2,13,5,114
f42d759a,18cc36c2-2,4,330.53,50,165.26,0,2024-04-15,2024,4,15,1,202
b1e17021,306ad08a-7,3,286.47,25,214.85,4,2024-06-04,2024,6,4,5,135
2ff6e11d,db0c8025-6,3,130.6,10,117.54,2,2024-03-31,2024,3,31,3,128
a6f6238c,9ca7c504-6,3,465.45,15,395.63,3,2024-10-03,2024,10,3,4,105
ca624bb4,69bcf5e6-c,2,117.74,20,94.19,3,2024-06-28,2024,6,28,0,152
6c8dad52,de178a79-4,3,265.67,50,132.84,3,2024-03-07,2024,3,7,4,213
44cf89f5,835c8ffe-7,1,95.18,0,95.18,2,2024-11-03,2024,11,3,3,141
7ea8278d,14272c92-f,2,101.4,5,96.33,4,2024-03-10,2024,3,10,3,115
078fcf7a,6af45722-8,4,309.63,25,232.22,2,2024-09-07,2024,9,7,2,131
76559d30,9229ec2c-a,5,147.6,50,73.8,1,2024-05-02,2024,5,2,4,239
9cf2ef37,74c0aea6-2,2,77.64,25,58.23,4,2024-11-12,2024,11,12,5,208
540687b1,26a7d768-2,0,407.12,20,325.7,3,2024-03-18,2024,3,18,1,118
4c258f55,1f8f04df-b,1,173.32,10,155.99,4,2024-07-13,2024,7,13,2,128
219cee6a,cab96b83-5,0,335.86,20,268.69,4,2024-08-30,2024,8,30,0,128
c15ed68c,774ad254-3,4,110.52,10,99.47,0,2024-04-05,2024,4,5,0,126
6304ddb4,1b7806c8-8,0,300.6,15,255.51,4,2024-10-12,2024,10,12,2,151
a742a6a5,d5175f47-8,1,312.78,15,265.86,2,2024-10-25,2024,10,25,0,140
e0b80ab2,d9c29578-e,2,499.91,30,349.94,1,2024-05-16,2024,5,16,4,114
48655454,cd65d18d-a,4,170.31,20,136.25,3,2024-03-30,2024,3,30,2,145
958d0fcb,49723911-b,5,78.11,25,58.58,4,2024-08-04,2024,8,4,3,181
637d8a7f,e124f0dc-9,3,305.34,15,259.54,1,2024-10-07,2024,10,7,1,128
22fef1b5,c2819460-a,5,426.79,15,362.77,2,2024-10-10,2024,10,10,4,113
9046c46f,3ebedb00-4,4,375.73,25,281.8,4,2024-04-02,2024,4,2,5,121
2e348747,6610b307-5,5,163.86,25,122.9,3,2024-07-11,2024,7,11,4,167
2f2a8b7a,d7790ef9-1,3,203.98,10,183.58,0,2024-04-28,2024,4,28,3,110
0021e458,44fb96a5-a,5,145.31,15,123.51,3,2024-01-19,2024,1,19,0,130
28bc186c,647df5b4-8,2,221.16,30,154.81,0,2024-04-12,2024,4,12,0,161
94cce708,a73807ae-d,6,256.42,0,256.42,2,2024-06-02,2024,6,2,3,65
47dfa10f,6406a187-e,5,431.38,0,431.38,2,2024-03-05,2024,3,5,5,28
f227caa1,134467bd-1,5,345.75,0,345.75,4,2024-06-23,2024,6,23,3,53
5ccab37f,08c3ba2b-2,0,96.68,30,67.68,2,2024-02-13,2024,2,13,5,212
f1d4d1d3,81312f44-7,2,438.0,5,416.1,3,2024-11-01,2024,11,1,0,73
259e5ade,641eeb23-2,5,272.29,0,272.29,2,2024-07-05,2024,7,5,0,68
e2356d8b,57d4489b-e,6,84.09,5,79.89,4,2024-03-13,2024,3,13,6,119
7f742f53,e61eaba4-4,2,432.25,0,432.25,1,2024-05-08,2024,5,8,6,36
b7529b08,351120fc-3,0,179.62,50,89.81,1,2024-07-24,2024,7,24,6,254
a38bba13,d65d0c73-0,3,302.95,15,257.51,3,2024-08-25,2024,8,25,3,104
0dc89ab7,d1f197aa-d,6,345.41,10,310.87,3,2024-07-07,2024,7,7,3,85
d3af2e02,650935e7-9,1,167.63,25,125.72,0,2024-01-03,2024,1,3,6,169
664ecafc,f965f3ef-d,5,436.92,20,349.54,0,2024-11-08,2024,11,8,0,126
32b21e58,184903ed-3,6,168.92,10,152.03,2,2024-08-15,2024,8,15,4,120
3379f7d2,d0f527a9-b,6,42.14,25,31.61,4,2024-05-04,2024,5,4,2,182
7cbec78e,085249b5-7,5,178.91,30,125.24,0,2024-01-16,2024,1,16,5,175
9a0612a5,1c05ddd2-1,3,322.75,15,274.34,4,2024-02-10,2024,2,10,2,99
ada22b55,2b0c246f-9,6,123.27,30,86.29,4,2024-08-22,2024,8,22,4,190
d0086a7f,631e9a74-1,5,361.29,5,343.23,1,2024-05-18,2024,5,18,2,62
27b48e7c,c96f4099-4,4,275.42,10,247.88,0,2024-02-28,2024,2,28,6,90
afbdd29f,43c1eda4-5,1,321.92,50,160.96,2,2024-07-05,2024,7,5,0,214
73a324ba,2b2b723a-0,4,292.11,30,204.48,2,2024-09-01,2024,9,1,3,155
67567200,abcdf90c-4,5,444.49,50,222.25,1,2024-11-13,2024,11,13,6,209
2ed9c959,78a16480-d,0,182.13,50,91.06,4,2024-04-09,2024,4,9,5,256
bc43c77d,5a098fec-d,0,412.71,20,330.17,2,2024-02-05,2024,2,5,1,117
e4d80260,d3fd1a35-2,5,235.28,25,176.46,0,2024-05-15,2024,5,15,6,143
ca73e3ea,441abad4-6,4,309.9,5,294.4,1,2024-01-28,2024,1,28,3,68
5c93bd47,2b2d1b01-d,0,327.07,5,310.72,3,2024-05-12,2024,5,12,3,88
1d5adb9d,0a406fe0-9,5,459.22,0,459.22,2,2024-11-09,2024,11,9,2,61
751f40ec,568ad177-d,1,323.0,0,323.0,4,2024-09-11,2024,9,11,6,65
7d4bb47e,68fb956a-8,4,170.44,15,144.87,0,2024-06-15,2024,6,15,2,134
90b0754f,d64ddbd5-c,3,354.49,30,248.14,0,2024-11-20,2024,11,20,6,170
ad0012f9,2bdb1ae5-9,3,277.17,30,194.02,2,2024-01-02,2024,1,2,5,153
17a03a8e,02895d3a-7,5,169.69,20,135.75,0,2024-06-15,2024,6,15,2,150
348b4f2e,c6be69d5-3,4,209.19,20,167.35,1,2024-01-26,2024,1,26,0,138
3d7f7e1e,0e1d89b5-2,4,258.78,15,219.96,3,2024-04-02,2024,4,2,5,112
edb89577,3be497cb-0,5,480.49,0,480.49,0,2024-07-15,2024,7,15,1,28
fd1013cd,4eaba910-8,5,465.95,20,372.76,1,2024-09-08,2024,9,8,3,89
2a21b2f5,7bfbfd94-7,2,195.8,20,156.64,1,2024-10-05,2024,10,5,2,170
e734cf71,099b46cb-1,4,100.78,0,100.78,3,2024-01-17,2024,1,17,6,104
c5bc43a2,a9b57c56-1,6,31.79,0,31.79,2,2024-08-20,2024,8,20,5,115
7f3ef01a,36f6022c-6,4,493.53,30,345.47,0,2024-04-25,2024,4,25,4,107
d09b44d1,10fcf229-3,6,190.3,50,95.15,3,2024-10-19,2024,10,19,2,264
25804b99,de5e986e-7,0,22.77,50,11.38,1,2024-06-20,2024,6,20,4,284
8b449287,26b61a09-1,5,307.9,15,261.71,2,2024-03-29,2024,3,29,0,104
06c442e0,1d3bb5fd-9,6,150.05,0,150.05,3,2024-02-18,2024,2,18,3,93
741e480b,0b938bcf-d,6,347.71,10,312.94,2,2024-11-03,2024,11,3,3,105
c4a4411c,8d5bccd1-3,6,136.24,0,136.24,3,2024-03-03,2024,3,3,3,96
b2423a79,6a9e51ec-b,0,146.47,10,131.82,2,2024-05-26,2024,5,26,3,139
59ace126,25458e74-d,2,448.81,20,359.05,1,2024-07-23,2024,7,23,5,94
5d2e84b4,b33afedd-a,1,286.12,30,200.28,3,2024-10-19,2024,10,19,2,188
6328bc7c,cf11150e-3,6,308.37,50,154.19,4,2024-07-12,2024,7,12,0,208
b4eb8cc7,84c9273b-5,3,286.47,5,272.15,1,2024-06-12,2024,6,12,6,82
6e95832f,d986c065-8,1,350.59,0,350.59,4,2024-09-26,2024,9,26,4,54
f627d9d5,2c14c5cd-a,2,254.32,0,254.32,4,2024-07-27,2024,7,27,2,66
b644e0d1,18df8182-6,2,297.32,0,297.32,0,2024-09-12,2024,9,12,4,59
f9cd4168,ec20f7ba-1,6,219.48,25,164.61,2,2024-07-18,2024,7,18,4,149
72c3e855,f367ee26-d,1,134.52,30,94.16,0,2024-09-04,2024,9,4,6,190
abd487a4,4d872e66-a,5,34.07,10,30.66,2,2024-01-30,2024,1,30,5,147
91bacb2f,0b9b177e-a,3,339.21,25,254.41,0,2024-08-15,2024,8,15,4,126
75272f5f,63799771-c,3,335.09,15,284.83,0,2024-11-07,2024,11,7,4,132
9e0fea41,fb8a4697-5,5,338.0,10,304.2,1,2024-06-10,2024,6,10,1,84
e4818739,3b188e25-6,6,348.31,20,278.65,2,2024-05-05,2024,5,5,3,115
6ddf61d1,d68623f3-f,6,357.9,30,250.53,4,2024-08-14,2024,8,14,6,136
d0936e56,5e4309df-9,5,27.03,15,22.98,0,2024-05-29,2024,5,29,6,154
ec022a3c,cb932ccc-5,1,465.64,0,465.64,2,2024-08-10,2024,8,10,2,41
be485d54,e594132a-a,0,416.88,25,312.66,3,2024-10-22,2024,10,22,5,162
87c33171,a0b69e5a-5,0,170.97,50,85.48,3,2024-08-21,2024,8,21,6,257
a374a7c5,db38b528-1,4,460.19,50,230.09,3,2024-02-29,2024,2,29,4,174
f54726e0,e75ab5dd-f,4,327.39,15,278.28,0,2024-02-23,2024,2,23,0,99
6e142ba6,cae07d8a-c,2,451.34,10,406.21,1,2024-04-22,2024,4,22,1,55
161325fd,0de2edaa-c,4,297.02,5,282.17,1,2024-05-11,2024,5,11,2,76
051133f8,ba2c4d0b-b,0,359.48,10,323.53,1,2024-10-17,2024,10,17,4,130
d80ab524,d1ea2388-0,0,105.45,10,94.91,2,2024-05-09,2024,5,9,4,148
842b3cac,9964a78a-f,5,30.46,30,21.32,4,2024-07-29,2024,7,29,1,203
